Item,Open,Volume,Close
95,0.0354671751566331,0.22620483507005157,0.03504963455874331
96,0.03594660855352767,0.18824207950922325,0.03638049525471802
97,0.0370035412694089,0.5145698114109605,0.04392931166139412
98,0.044532824843366944,0.7033807548067043,0.044234755099814546
99,0.04222282756742034,0.4337318208749904,0.04686375040907602
100,0.04671206755652414,0.3205198409079708,0.04598014617650266
101,0.04643966221737948,0.28698766221265254,0.04968910221446492
102,0.05133206210841733,0.5350554039142635,0.055841605759790566
103,0.05883955325524383,0.8541740261633611,0.06169957456092505
104,0.0618578044129665,0.42948719272963864,0.061645031089778576
105,0.06080087169708527,0.4499269190296492,0.05747790989418568
106,0.05840370471261237,0.5429761160292469,0.06331406130686158
107,0.06642331789703078,0.5857912207807692,0.06450310897785537
108,0.06410242440751839,0.6222291279755114,0.05709610559616014
109,0.05966766548624354,0.39192196065943846,0.06078324424566382
110,0.06090983383274311,0.30004320030707976,0.05869968364786733
111,0.05699809316262601,0.3024609517524923,0.058841496672848284
112,0.05632252792154728,0.23624766451260285,0.056430675248172815
113,0.0543721056932716,0.5022485260594305,0.054499836369586566
114,0.05396894579133753,0.29384754929866763,0.05593978400785428
115,0.05650776355216562,0.24406579864692488,0.0575106359768736
116,0.054960501225824035,0.5049022732618381,0.06099050943602054
117,0.06149822936529557,0.35985255724864557,0.061612305007090654
118,0.06236992645055843,0.24682987066861953,0.06240863968582962
119,0.0614546445110324,0.3335422028585687,0.06263772226464494
120,0.06304549169163716,0.4834101327862245,0.06675029998909134
121,0.06740397711795153,0.42698422605934205,0.07049198210974146
122,0.07142467992372652,0.456473440344965,0.06934656921566489
123,0.069365295559793,0.4377341082336155,0.06428493509326934
124,0.06491964042495234,0.3586340902019264,0.0650594523835497
125,0.06530100789975483,0.21429514048436873,0.06347769172030109
126,0.06369926450558432,0.17159582022887948,0.06591033053343516
127,0.06653228003268867,0.18484271753393383,0.0636304134395113
128,0.06221737946063745,0.2499569374144958,0.06582306097960074
129,0.06595478071370202,0.17063413014118328,0.06619395658339695
130,0.06604195042222828,0.19411934774668319,0.06462310461437766
131,0.06439662217379462,0.13161623056637897,0.0637722264644922
132,0.06391718877690004,0.2690368599008582,0.0676339042216647
133,0.07091255788613458,0.25024364422306683,0.06874659103305335
134,0.06867883410514848,0.19521907912075004,0.06891022144649285
135,0.06800326886406975,0.14031484824508772,0.06800479982546088
136,0.06914737128847724,0.30134184098529165,0.07365550343623868
137,0.07104331244892402,0.34046777821750307,0.07481182502454457
138,0.07566330700081723,0.5108153737020847,0.07586996836478672
139,0.07147916099155545,0.5638535756013243,0.06956474310025089
140,0.06931081449196404,0.22477395708615378,0.06598669139304024
141,0.06527921547262329,0.22916602109678116,0.06611759572379187
142,0.06677199673113594,0.1684314210987683,0.06657576088142252
143,0.06658676110051757,0.13304157509411546,0.06471037416821208
144,0.06372105693271589,0.1931497878546687,0.06156867023017347
145,0.06152002179242712,0.1266017388135896,0.06367404821642848
146,0.06342685916643966,0.16674888152865439,0.06780844332933349
147,0.06691364750749117,0.13325078892328976,0.06678302607177923
148,0.06557341323889947,0.11798725426167117,0.06701210865059452
149,0.0666412421683465,0.1336338270553445,0.06407766990291262
150,0.06451648052301824,0.09758200754183022,0.06347769172030109
151,0.06362299101062381,0.12942990055420145,0.0636522308279699
152,0.06326341596295289,0.15941107598227208,0.060434166030326156
153,0.06031054208662491,0.17206601644375935,0.059550561797752796
154,0.05892672296377009,0.14937488668711438,0.06263772226464494
155,0.06243530373195315,0.18828410918291066,0.0595178357150649
156,0.05975483519476983,0.16214128325225957,0.06042325733609687
157,0.060103514028874996,0.08296770714333285,0.06011781389767644
158,0.05486243530373196,0.2809506123543926,0.057325188174975464
159,0.05764096976300735,0.1252226785725001,0.05733609686920475
160,0.05777172432579679,0.15641260675758453,0.05406348860041453
161,0.05500408608008718,0.13097132469563286,0.05710701429038946
162,0.055766821029692173,0.19859136405055677,0.05874331842478457
163,0.058490874421138664,0.09485155434045775,0.05875422711901386
164,0.05899210024516481,0.07955533539777976,0.05928875313624961
165,0.05831653500408608,0.13246415279539875,0.061950474528198976
166,0.06112775810405886,0.10504391006505673,0.061306861568670226
167,0.06158539907382184,0.11104682464708598,0.060608705137994975
168,0.0603214383001907,0.05463717398474851,0.0607505181629759
169,0.06064832470716429,0.07166666814225497,0.061950474528198976
170,0.06199945518932172,0.090842971138378,0.06121959201483583
171,0.06031054208662491,0.17166871429137773,0.06545216537580455
172,0.06518114955053121,0.1498619537950016,0.06573579142576634
173,0.06652138381912286,0.09707157695237303,0.06775389985818699
174,0.0689621356578589,0.24275577134558993,0.07356823388240429
175,0.07290656496867341,0.24067484752500065,0.07463728591687575
176,0.07276491419231819,0.2647451113021506,0.06989200392712992
177,0.06774175973849088,0.3676984324431896,0.06968473873677324
178,0.07019340779079271,0.1736490029892468,0.06836478673502781
179,0.06854807954235904,0.12893784103919978,0.07032835169630196
180,0.0713593026423318,0.21849727168640165,0.07257554270753792
181,0.07259057477526563,0.23625024679214476,0.07475728155339807
182,0.07427948787796242,0.3071488958123492,0.07446274680920696
183,0.07509670389539637,0.19588611881614137,0.07664448565506711
184,0.07863797330427678,0.23056443613786595,0.07605541616668486
185,0.0761536366112776,0.1563044953207619,0.07586996836478672
186,0.07576137292290931,0.18396016816591357,0.07152830806152506
187,0.07164260419504224,0.12530390970894806,0.0735027817170285
188,0.07576137292290931,0.21273453369491147,0.07724446383767862
189,0.07543448651593572,0.21256437376966675,0.07845532889713101
190,0.07887769000272406,0.2120944972655873,0.07426639031307954
191,0.07492236447834379,0.19205288469152873,0.07410275989964
192,0.07571778806864614,0.1846934617764096,0.07521544671102869
193,0.07606646690275133,0.15369904904235793,0.07534635104178032
194,0.07526014709888317,0.12425951289649426,0.07407003381695211
195,0.07378915826750206,0.19759603054939986,0.07158285153267153
196,0.07083628439117408,0.21610947468367567,0.06879022580997053
197,0.06909289022064834,0.24708170440680513,0.06685938693138434
198,0.06794878779624082,0.1967315079518962,0.06615032180647977
199,0.0666412421683465,0.17335956634230282,0.07098287335006
200,0.07070552982838464,0.16138533936120994,0.07004472564634014
201,0.07018251157722692,0.1596983484330285,0.07300098178248064
202,0.0734513756469627,0.3384190714083418,0.07000109086942292
203,0.092977390356851,0.5503046499624167,0.09004036216864843
204,0.09165894851539093,0.2198840541729785,0.09481837024108215
205,0.09296649414328521,0.1569300709846512,0.09386931384313298
206,0.09323889948242987,0.21436077957101105,0.09852732627904441
207,0.09887224189594117,0.11389901388400714,0.09722919166575762
208,0.0981421955870335,0.13445299990546397,0.10001090869422931
209,0.10085535276491421,0.3400901259827787,0.10764699465473983
210,0.1071969490602016,0.389790719277489,0.1115959419657467
211,0.11255788613456823,0.250025503084619,0.11175957237918623
212,0.11295014982293654,0.17036264648534047,0.11518490236718663
213,0.1170689185508036,0.20421416708401222,0.11762844987455003
214,0.11986924543721057,0.22306753757856154,0.12013744954728921
215,0.11940070825388178,0.18140727742447274,0.11733391513035889
216,0.11527104331244893,0.2447628911575567,0.11146503763499509
217,0.11073821846908201,0.21168573471066712,0.11799934547834624
218,0.11988014165077636,0.16090685525865733,0.11761754118032074
219,0.11824570961590848,0.17920321575944054,0.12119559288753139
220,0.11947698174884226,0.1993581535156826,0.11892658448783681
221,0.12046853718332882,0.20161147523711964,0.12183920584706014
222,0.12351947698174885,0.21391429114164004,0.12474091851205411
223,0.12444565513484064,0.15996729899560638,0.1229737100469074
224,0.12208117679106513,0.24135585612305696,0.12795898330969785
225,0.1272568782348134,0.22328356370709884,0.13184247845532893
226,0.13183328793244348,0.23520316932759505,0.13533326060870515
227,0.13659493326069194,0.1062147156093732,0.1384749645467438
228,0.13879596840098068,0.2579126455655571,0.13567143012981348
229,0.13587578316535004,0.5158357678081129,0.12478455328897133
230,0.12485971125034052,0.3707511295382579,0.12553725319079306
231,0.12755107600108967,0.22683882158730606,0.1305443438420421
232,0.13177880686461457,0.17269995377473688,0.13251881749754557
233,0.1318114955053119,0.24036089151897747,0.12604996181957018
234,0.12727867066194498,0.3591619819197148,0.12532998800043638
235,0.1258948515390902,0.27408300302289024,0.12515544889276753
236,0.1254263143557614,0.2063096008563134,0.1286680484346024
237,0.13072187414873332,0.17571637599052553,0.12787171375586343
238,0.1305148460909834,0.15812286279478194,0.12973710046907383
239,0.1293598474530101,0.18795645479874598,0.13239882186102325
240,0.13183328793244348,0.15024422953976302,0.13320606523399148
241,0.13295559792971945,0.1358696630553118,0.1351587215010363
242,0.13635521656224464,0.3888013127227093,0.13931493400239991
243,0.140103514028875,0.5268219162639047,0.13628231700665427
244,0.13772813947153362,0.23519670133217094,0.1390858514235846
245,0.14083356033778266,0.26316505134014406,0.13723137340460345
246,0.1398637973304277,0.17287818024940785,0.14035125995418352
247,0.1400708253881776,0.10019126575670087,0.13974037307734266
248,0.1399182783982566,0.15208618183359945,0.1363041343951129
249,0.13581040588395532,0.16227740627382767,0.13742772990073088
250,0.13779351675292834,0.15810498358309633,0.13386058688774954
251,0.13195314628166716,0.17379447140344284,0.1309697829169848
252,0.13481885044946884,0.31027463452874676,0.14208574233664234
253,0.14647779896485968,0.36327046245036,0.14755099814552197
254,0.14762190138926723,0.2531745560963095,0.1508345151085415
255,0.15354944156905476,0.42394586676401613,0.15869968364786735
256,0.15875783165350044,0.30187329870816176,0.159376022690084
257,0.15766821029692185,0.2110971225339353,0.16093596596487403
258,0.1614056115499864,0.2087348286158283,0.16196138322242826
259,0.16274584581857804,0.23619424821579238,0.15759790553070796
260,0.1576137292290929,0.17557235857150064,0.15902694447474636
261,0.15692726777444838,0.1921746945064929,0.15949601832660626
262,0.14833015527104332,0.49161769926860993,0.14737645903785318
263,0.15044402070280577,0.3447635600909238,0.14275117268462967
264,0.14364478343775539,0.9999999999999999,0.12255917966619397
265,0.12655952056660308,0.54712187975785,0.13786407766990294
266,0.14218469081994006,0.3676013141392741,0.1463510417802989
267,0.15049850177063473,0.4482204257426415,0.14087487727718995
268,0.14410242440751841,0.3052067756654239,0.14156212501363585
269,0.14162898392808498,0.19523523681274105,0.14113668593869316
270,0.1384799782075729,0.19859023276618604,0.13749318206610672
271,0.1392100245164805,0.539289727534586,0.14068942947529184
272,0.11655679651321167,0.6544640186152351,0.12382458819679286
273,0.12461999455189325,0.2776513690459151,0.12069379295298353
274,0.1190629256333424,0.43690709017231627,0.11278498963674048
275,0.11453010078997548,0.20725483813435663,0.11471582851532673
276,0.11326614001634432,0.39641675020955813,0.10533435147812807
277,0.10534459275401799,0.4991724162965154,0.1059670557434275
278,0.10683737401253064,0.2801718952170969,0.10033816952110834
279,0.10179242713157179,0.3615761181737686,0.10244354750736338
280,0.09343503132661403,0.4722783929505441,0.09320388349514565
281,0.09272677744483794,0.3476899468266834,0.09190574888185886
282,0.09051484609098338,0.3056696923113094,0.09139304025308172
283,0.09291201307545628,0.5121647500250112,0.10453801679938911
284,0.10609643149005722,0.3393618493725356,0.10579251663575871
285,0.10423317897030783,0.20091625180501338,0.10461437765899421
286,0.10462544265867611,0.14656521898665054,0.10401439947638268
287,0.10378643421411061,0.2959704290135289,0.11087596814661287
288,0.11016071915009536,0.14670062880720228,0.11051598123704591
289,0.11232906564968677,0.23849043577762566,0.1175957237918621
290,0.11883410514846095,0.9573049343574702,0.10244354750736338
291,0.10538817760828113,0.2839081340034865,0.10363259517835717
292,0.10305638790520295,0.4382265366456946,0.10999236391403948
293,0.11397439389812043,0.2814502711491892,0.11094142031198866
294,0.11213293380550261,0.2071688113359022,0.10543252972619176
295,0.10345954780713702,0.24439915863922032,0.10344714737645903
296,0.09741214927812585,0.2771279532793327,0.09767644812915895
297,0.09820757286842823,0.3297664920848951,0.09173120977419001
298,0.09172432579678562,0.462706669668997,0.08873131886113232
299,0.09032961046036501,0.3228217094847964,0.08849132758808771
300,0.08825932988286574,0.44124404095957703,0.09619286571397402
301,0.0956905475347317,0.30130659901782875,0.09254936184138758
302,0.0945137564696268,0.23364310358718468,0.08941856659757828
303,0.08916371560882592,0.19766789170008134,0.08997491000327261
304,0.09109234540997006,0.24334106344862497,0.09456747027380825
305,0.09527649141923185,0.22962510121306146,0.09005127086287772
306,0.08967583764641789,0.1741009265022251,0.09021490127631722
307,0.09110324162353582,0.1786370079318774,0.0911312315915785
308,0.10542086624897849,0.3605605199264921,0.10417802988982221
309,0.10459275401797875,0.15998478471707608,0.10630522526453585
310,0.1071097793516753,0.2073543665658446,0.11040689429475291
311,0.11159901934077908,0.4629398864013421,0.1201156321588306
312,0.11664396622173794,0.349283680573693,0.11653758045161995
313,0.11639335330972488,0.8851984425263763,0.11738845860150542
314,0.11682920185235633,0.18712400165383936,0.11722482818806589
315,0.11702533369654046,0.37391397930064396,0.12522090105814337
316,0.1270171615363661,0.31808359542241027,0.12721719210210536
317,0.12608008716970853,0.19868408018268174,0.1289625831787935
318,0.12930536638518114,0.16002359268962071,0.1262135922330097
319,0.12639607736311637,0.21652209836133948,0.13179884367841171
320,0.13149550531190413,0.26047276668971536,0.12812261372313732
321,0.12744211386543175,0.13526295032864794,0.12774080942511185
322,0.12724598202124765,0.1483881115981536,0.12403185338714957
323,0.1244238627077091,0.19035780262078253,0.12657357914257666
324,0.1268646145464451,0.1877351411454323,0.12516635758699685
325,0.12939253609370743,0.1540762586005894,0.12859168757499728
326,0.12854263143557615,0.2935749589515925,0.13104614377658996
327,0.14920185235630617,0.5419862667979742,0.14311115959419657
328,0.14402615091255788,0.20458931081861015,0.1449656376131777
329,0.14414600926178156,0.22252919377691285,0.13767862986800478
330,0.13766276219013895,0.16627779996078867,0.13703501690847603
331,0.1350367747207845,0.1927638477322716,0.1337951347223737
332,0.13269408880414058,0.16980393956501819,0.13264972182829715
333,0.13260691909561428,0.24215623981536652,0.12225373622777354
334,0.12312721329338057,0.309558556115197,0.12001745391076689
335,0.1205448106782893,0.18579400472404678,0.11966837569542928
336,0.11982566058294745,0.10162165187782876,0.11998472782807897
337,0.12123127213293382,0.13645224991311242,0.11974473655503436
338,0.11986924543721057,0.11333305198782895,0.1200065452165376
339,0.12018523563061835,0.21205490231261084,0.12765353987127742
340,0.12707164260419507,0.13993906508888893,0.1244791098505509
341,0.1244020702805775,0.20603499387188173,0.11575215446711028
342,0.11356033778262055,0.23696430856833797,0.10872695538344061
343,0.10940888041405612,0.19854884251409946,0.10986145958328787
344,0.10944156905475348,0.1179500940294057,0.10718882949710921
345,0.10651048760555708,0.24946706668882015,0.10893422057379733
346,0.11096703895396352,0.1307064074077681,0.1070142903894404
347,0.1079705802233724,0.26753446507021783,0.10649067306643394
348,0.10500681013347864,0.19882143286117457,0.10699247300098179
349,0.10847180604739852,0.20816321029779633,0.10952329006217955
350,0.11018251157722693,0.22220808116758775,0.11262135922330098
351,0.11113048215745029,0.18879918787554337,0.11357041562125013
352,0.11411604467447563,0.07738417935205344,0.11267590269444748
353,0.11069463361481886,0.09332577143510898,0.10753790771244683
354,0.10825388177608282,0.18350394085369864,0.10747245554707101
355,0.10811223099972762,0.14163390122825018,0.11336315043089341
356,0.11460637428493599,0.14424615980601718,0.11162866804843462
357,0.10955053119041135,0.12392116049708438,0.1089014944911094
358,0.10976845546172705,0.23958377293568392,0.11738845860150542
359,0.11885589757559249,0.20637179690356644,0.11549034580560706
360,0.11585943884500137,0.24198199742913165,0.11919930184356932
361,0.11827839825660584,0.1386616236960595,0.11552307188829496
362,0.11617542903840918,0.11066769682405192,0.11277408094251119
363,0.1121220375919368,0.17561918390719453,0.11550125449983638
364,0.11699264505584313,0.17835482626078936,0.11433402421730117
365,0.11523835467175157,0.15413159316220246,0.11794480200719974
366,0.11658948515390903,0.1176987767471285,0.11778117159376024
367,0.11754835194769818,0.1749445449320083,0.11637395003818042
368,0.11601198583492238,0.0866681383200742,0.11585033271517399
369,0.11766821029692183,0.2022516592252748,0.12402094469292028
370,0.12339961863252523,0.13494348545960197,0.12282098832769715
371,0.1240424952329066,0.11789028351658662,0.12550452710810517
372,0.12622173794606378,0.07451811958502128,0.12515544889276753
373,0.1256551348406429,0.08818946986735543,0.124119122940984
374,0.12472895668755109,0.07849042790782138,0.12619177484455113
375,0.12689730318714249,0.15102828338811208,0.13257336096869204
376,0.1310487605557069,0.1420918992464367,0.1334024217301189
377,0.13346771996731138,0.040225545640585836,0.13551870841060326
378,0.13427403977117952,0.10981244583976074,0.13456965201265408
379,0.13528738763279763,0.07787259908255789,0.13551870841060326
380,0.13674748025061295,0.13578287386956409,0.13402421730118907
381,0.13532007627349496,0.09634917810223012,0.13279153485327805
382,0.13262871152274586,0.1340738228961529,0.1362604996181957
383,0.1345900299645873,0.10785264322625776,0.13226791753027167
384,0.13017706347044405,0.15747807988972828,0.127675357259736
385,0.1281721601743394,0.1729126598295774,0.12476273590051269
386,0.12506673930809048,0.13014905311006303,0.12716264863095889
387,0.12785616998093163,0.19946186278071468,0.12452274462746808
388,0.11981476436938164,0.19679454016585807,0.12230827969892004
389,0.12487060746390631,0.29783672851447507,0.1158176066324861
390,0.1149768455461727,0.2765935689729817,0.1174539107668812
391,0.118627077090711,0.18608565475345523,0.11789025853605324
392,0.11436665758648869,0.12887412021736006,0.11703938038616778
393,0.11609915554344864,0.12324917758085557,0.11493400239991274
394,0.11565241078725143,0.12591598373980378,0.1132431547943711
395,0.11272132933805502,0.08763159911374199,0.11636304134395113
396,0.1159901934077908,0.10027689906493936,0.11553398058252427
397,0.11442113865431765,0.12162981778353452,0.10947965528526236
398,0.10923454099700357,0.16176591817941519,0.10496345587433185
399,0.10343775538000545,0.14285618021143606,0.10941420311988655
400,0.11139199128302917,0.11249737714177954,0.1085742336642304
401,0.10700081721601744,0.08554794545477976,0.11081051598123705
402,0.11316807409425227,0.12846722674096547,0.11247954619832005
403,0.11369109234540999,0.09321517609129837,0.11026508126977201
404,0.10829746663034596,0.09207041468064775,0.1087705901603578
405,0.10858076818305638,0.07987182449706787,0.10565070361077782
406,0.10700081721601744,0.10937731944037427,0.10616341223955493
407,0.10841732497956962,0.1519536985965286,0.11246863750409077
408,0.11352764914192319,0.13114254212583284,0.11614486745936513
409,0.11511849632252792,0.11212466812789257,0.11509763281335224
410,0.11507491146826478,0.10899169902877762,0.11376677211737755
411,0.11059656769272679,0.08850775426575364,0.11046143776589944
412,0.11040043584854266,0.08959636954122091,0.11099596378313518
413,0.1103459547807137,0.07680904421521673,0.10834515108541508
414,0.10860256061018796,0.0728715597765251,0.10850878149885461
415,0.10786161808771451,0.04787192129566097,0.10825788153158065
416,0.10923454099700357,0.08962649613587689,0.11245772880986145
417,0.11205666031054211,0.09700586408631523,0.11135595069270209
418,0.11119585943884501,0.08662293613152094,0.11234864186756845
419,0.11244892399891039,0.060171736837285,0.11112686811388676
420,0.11217651865976573,0.05294799426724104,0.11117050289080398
421,0.11155543448651596,0.08741766340197671,0.11431220682884259
422,0.11277581040588398,0.07884820888664207,0.11201047234646012
423,0.11129392536093709,0.08167083717109258,0.11110505072542819
424,0.10984472895668758,0.06302104867700228,0.11075597251009058
425,0.11068373740125308,0.098570971420117,0.1141703938038617
426,0.11435576137292293,0.12164855775506747,0.11843569324751828
427,0.11989103786434217,0.22745876542248009,0.12644267481182503
428,0.1248815036774721,0.11918137410128063,0.12502454456201595
429,0.12661400163443204,0.18002718427156647,0.12824260935965964
430,0.12798692454372107,0.16209190023016226,0.13087160466892117
431,0.13097248706074638,0.3387914361182898,0.12493727500818154
432,0.12640697357668212,0.21230998234507772,0.12121741027598996
433,0.1227022609643149,0.25025043192929136,0.12659539653103524
434,0.12525197493870882,0.10153621531469822,0.12491545761972293
435,0.1255788613456824,0.12838906974682937,0.12502454456201595
436,0.1255352764914192,0.11740304425672993,0.1266063052252645
437,0.12597112503405067,0.1341908124559721,0.12444638376786298
438,0.12476164532824845,0.1129102713439668,0.12480637067742993
439,0.1253282484336693,0.06869183292366082,0.12389004036216865
440,0.12357395804957778,0.0770187990934379,0.12363914039489472
441,0.12324707164260419,0.12163643333778959,0.12505727064470384
442,0.12525197493870882,0.15111160494133208,0.1314279480746155
443,0.13055843094524655,0.12960893860244274,0.12930075269990182
444,0.1281176791065105,0.16767306708014618,0.13404603468964765
445,0.13606101879596844,0.17425660106889648,0.13868222973710048
446,0.13975483519476983,0.22798082856644528,0.1374059125122723
447,0.13618087714519206,0.12579338694440778,0.13731864295843788
448,0.13810950694633617,0.1064128379330864,0.13783135158721505
449,0.1376736584037047,0.076282578899461,0.13775499072760994
450,0.13764096976300738,0.09342441451361116,0.13473328242609361
451,0.13360937074366658,0.11569561643045939,0.13412239554925276
452,0.13508035957504771,0.13519436006538627,0.13339151303588964
453,0.13357668210296925,0.27787359264535305,0.1370786516853933
454,0.15470444020702806,0.2737385761182721,0.15542707537907713
455,0.15650231544538273,0.35888307113604656,0.166957565179448
456,0.16414056115499864,0.20094497659077518,0.16287771353768954
457,0.16479433396894583,0.2132855183697464,0.17013199520017452
458,0.17035140288749662,0.16034463151953032,0.16931384313297698
459,0.16829201852356307,0.14962913055287244,0.16391403948947308
460,0.16334513756469632,0.1486357153165181,0.16465583069706557
461,0.1651103241623536,0.14189680187875836,0.16455765244900183
462,0.1654916916371561,0.12079645469250361,0.159703283516963
463,0.15934622718605285,0.11599562812695607,0.1610232355187084
464,0.16192862980114414,0.1079143720038794,0.16204865277626268
465,0.16276763824570967,0.11000176381989282,0.16486309588742226
466,0.16451103241623538,0.10768927100723755,0.16247409185120543
467,0.16090438572596027,0.1831413642128715,0.16380495254718008
468,0.16426041950422232,0.10724411060734526,0.16250681793389332
469,0.16277853445927543,0.05599855175926032,0.16300861786844112
470,0.1633887224189594,0.09406536088905965,0.16709937820442888
471,0.16654862435303736,0.16492761206429196,0.17160466892113013
472,0.173489512394443,0.1931747990765178,0.17304461655939785
473,0.17435031326614003,0.11249826249476533,0.17521544671102868
474,0.17339144647235089,0.12301888743199135,0.17678629868004797
475,0.1762026695723236,0.1132439018607857,0.17474637285916877
476,0.17518932171070556,0.19468513749089192,0.18272062834078762
477,0.18305638790520296,0.09791610532828052,0.1818261154139849
478,0.17952601470988833,0.02984667555364319,0.18023344605650704
479,0.17782620539362576,0.1674248977195963,0.16912839533107887
480,0.16678834105148466,0.17914576618791694,0.17171375586342313
481,0.1739362571506402,0.1425176556600567,0.16907385185993234
